anno	id	cage.id	atac.id	cage	atac	plotly	anno.ez
Cnbd2	1976	2057	32436	34.6051114852088	38.8298030409612	chr2:156312594-156312652..SYMBOL	NA
Aar2	1977	2058	32443	15.0828590000739	3.44306052387755	chr2:156547588-156547607..SYMBOL	NA
Rab5if	1978	2059	32450	22.9157853463195	39.3563507180177	chr2:156863137-156863165..SYMBOL	NA
Sla2	1979	2060	32454	28.5840749485719	9.99090937146512	chr2:156887191-156887236..SYMBOL	NA
Mroh8	1980	2061	32471	35.3154353821634	32.1976544311049	chr2:157279268-157279313..SYMBOL	NA
Ift52	1981	2062	32578	49.8503673939141	15.559499384559	chr2:163017453-163017539..SYMBOL	NA
Oser1	1982	2063	32594	20.2840309281633	47.3719588592614	chr2:163419484-163419493..SYMBOL	NA
Serinc3	1983	2064	32609	221.194774053646	41.5455873445954	chr2:163645081-163645152..SYMBOL	NA
Ywhab	1984	2065	32633	15.4515369631598	29.4954072701639	chr2:163995144-163995209..SYMBOL	NA
Sdc4	1985	2066	32653	8.99226366539069	3.49266724424048	chr2:164443186-164443186..SYMBOL	NA
Dnttip1	1986	2067	32670	27.6526331713591	11.7404010108264	chr2:164745990-164746018..SYMBOL	NA
Acot8	1987	2068	32679	58.222697747183	45.7074892873586	chr2:164804827-164804890..SYMBOL	NA
Ctsa	1988	2069	32681	75.920123705119	16.8169061023531	chr2:164833728-164833831..SYMBOL	NA
Cdh22	1989	2070	32727	39.7707125930257	9.58866618296951	chr2:165212047-165212158..SYMBOL	NA
Trp53rka	1990	2071	32751	28.7753025677766	18.1807691260252	chr2:165493308-165493333..SYMBOL	NA
Eya2	1991	2072	32767	86.3892905219413	18.5390784393711	chr2:165655221-165655305..SYMBOL	NA
Prex1	1992	2073	32895	38.1282227353112	24.6264463251858	chr2:166713765-166713820..SYMBOL	NA
Stau1	1993	2074	32927	4.01682695517215	33.7266155923018	chr2:166996246-166996246..SYMBOL	NA
Ddx27	1994	2075	32929	142.597565795262	13.6444308954326	chr2:167015260-167015323..SYMBOL	NA
Znfx1	1995	2076	32930	52.3909733815514	37.4936897875328	chr2:167062566-167062689..SYMBOL	NA
Slc9a8	1996	2077	32972	16.6547227018076	22.5467769208017	chr2:167421712-167421742..SYMBOL	NA
Rnf114	1997	2078	32977	52.1007259362436	19.1701817288987	chr2:167503434-167503456..SYMBOL	NA
NA	1998	2079	32992	22.7644366140899	15.6603867472991	chr2:167656991-167657021..SYMBOL	NA
Tmem189	1999	2080	32993	10.36058395882	19.6364921095686	chr2:167661522-167661536..SYMBOL	NA
Ptpn1	2000	2081	33018	27.4986611631347	36.8291294894698	chr2:167932357-167932394..SYMBOL	NA
Dpm1	2001	2082	33054	25.3380905386414	27.9205303259032	chr2:168230359-168230371..SYMBOL	NA
Pfdn4	2002	2083	33130	31.3070585853504	4.87565403078897	chr2:170511433-170511445..SYMBOL	NA
Fam210b	2003	2084	33132	33.8141150629843	29.8560862707656	chr2:172345594-172345623..SYMBOL	NA
Rtf2	2004	2085	33144	438.584215853927	9.9772383775638	chr2:172440543-172440662..SYMBOL	NA
Rbm38	2005	2086	33163	25.3959124777747	11.3627856657422	chr2:173021929-173021965..SYMBOL	NA
Zbp1	2006	2087	33185	72.7751213423005	15.4116231593276	chr2:173218840-173218929..SYMBOL	NA
Rab22a	2007	2088	33219	30.8470881496138	25.4860584340424	chr2:173659839-173659866..SYMBOL	NA
Stx16	2008	2089	33232	104.58693982806	5.02775742864482	chr2:174076310-174076351..SYMBOL	NA
Nelfcd	2009	2090	33243	50.6510248153113	9.28559162964795	chr2:174415830-174415861..SYMBOL	NA
Prelid3b	2010	2091	33247	84.2650937998498	33.5935834354744	chr2:174472891-174473016..SYMBOL	NA
NA	2011	2092	33251	88.7070042770532	8.7706840714607	chr2:174614154-174614257..SYMBOL	NA
Nebl	2012	2093	29280	10.8437749936844	11.7406620759371	chr2:17731060-17731076..SYMBOL	NA
Zfp971	2013	2094	33271	22.0443233119798	10.9354571800932	chr2:178023238-178023291..SYMBOL	NA
Phactr3	2014	2095	33280	132.069649448957	10.7882760941044	chr2:178327550-178327712..SYMBOL	NA
Psma7	2015	2096	33315	230.940712749536	25.7933795598324	chr2:180042379-180042464..SYMBOL	NA
Mtg2	2016	2097	33319	12.6149951690836	7.93740424654177	chr2:180070593-180070608..SYMBOL	NA
Ogfr	2017	2098	33345	68.5413076713109	12.536459423084	chr2:180589435-180589595..SYMBOL	NA
Arfgap1	2018	2099	33369	23.4888616924425	14.5819914790227	chr2:180967221-180967299..SYMBOL	NA
Helz2	2019	2100	33374	21.2222637188585	15.3232755352846	chr2:181241985-181242027..SYMBOL	NA
Zgpat	2020	2101	33382	44.8231569472451	37.3111906741296	chr2:181365436-181365636..SYMBOL	NA
Uckl1	2021	2102	33399	20.2586184705407	28.9123096940157	chr2:181581982-181581982..SYMBOL	NA
Prpf6	2022	2103	33402	304.471076915078	21.7677593952843	chr2:181601334-181601404..SYMBOL	NA
Rgs19	2023	2104	33408	29.2117217199262	16.4444914955644	chr2:181693910-181693936..SYMBOL	NA
Pcmtd2	2024	2105	33411	71.3754988577648	7.77630509957249	chr2:181837874-181837925..SYMBOL	NA
Polr3k	2025	2106	33412	52.6999948443227	42.4791240423306	chr2:181864426-181864456..SYMBOL	NA
Dnajc1	2026	2107	29306	27.5342338850791	20.1531418657436	chr2:18392528-18392657..SYMBOL	NA
Dnajc1	2027	2108	29306	111.3026919043	20.1531418657436	chr2:18392724-18392844..SYMBOL	NA
Commd3	2028	2109	29313	46.4297118876313	33.6751511248574	chr2:18672423-18672470..SYMBOL	NA
Bmi1	2029	2110	29314	29.407719590247	9.12599347259868	chr2:18677172-18677291..SYMBOL	NA
Abi1	2030	2111	29401	57.4807974274625	41.1767387900464	chr2:23040098-23040222..SYMBOL	NA
Yme1l1	2031	2112	29405	193.851773244418	52.2844263218637	chr2:23156513-23156578..SYMBOL	NA
Spopl	2032	2113	29406	11.8940198933566	6.78431629036588	chr2:23572078-23572128..SYMBOL	NA
Psd4	2033	2114	29411	16.7515555938997	16.6428484514027	chr2:24385321-24385373..SYMBOL	NA
Psd4	2034	2115	29412	17.4296475388393	20.3678667905079	chr2:24386616-24386665..SYMBOL	NA
Arrdc1	2035	2116	29422	22.1764245875307	62.3737935920629	chr2:24935154-24935185..SYMBOL	NA
Dph7	2036	2117	29426	10.8861617304333	8.10603383309499	chr2:24962425-24962467..SYMBOL	NA
Mrpl41	2037	2118	29427	15.1231529231365	98.8723904869237	chr2:24974956-24975024..SYMBOL	NA
Pnpla7	2038	2119	29427	62.3738615276063	98.8723904869237	chr2:24976053-24976101..SYMBOL	NA
Ndor1	2039	2121	29464	31.1367385111252	18.8916220404433	chr2:25255314-25255406..SYMBOL	NA
Ssna1	2040	2122	29466	12.9610970760809	20.9722327807173	chr2:25272365-25272412..SYMBOL	NA
Traf2	2041	2124	29490	31.1753546856068	57.2205515752382	chr2:25546877-25546910..SYMBOL	NA
Rabl6	2042	2125	29498	33.8789640182652	7.35601224762588	chr2:25608412-25608478..SYMBOL	NA
Snapc4	2043	2126	29534	31.7864295455046	14.5018006644529	chr2:26380611-26380658..SYMBOL	NA
Entr1	2044	2127	29536	28.5850726837376	15.6049240390458	chr2:26389255-26389306..SYMBOL	NA
Pmpca	2045	2128	29536	89.6842636296375	15.6049240390458	chr2:26389333-26389364..SYMBOL	NA
Sec16a	2046	2129	29538	57.7777877496692	67.0385357020078	chr2:26445188-26445220..SYMBOL	NA
Surf6	2047	2130	29563	134.389026166075	25.304846112782	chr2:26902803-26902900..SYMBOL	NA
Surf4	2048	2133	29565	34.5801113652643	41.8352848099426	chr2:26933328-26933444..SYMBOL	NA
Rexo4	2049	2134	29567	39.8435522040058	12.6402077882238	chr2:26964255-26964360..SYMBOL	NA
Cacfd1	2050	2135	29568	22.7318679237933	37.5856360595786	chr2:27009942-27009979..SYMBOL	NA
Olfm1	2051	2136	29624	5.07902219498623	19.6862846062284	chr2:28192961-28192962..SYMBOL	NA
Gtf3c5	2052	2137	29648	41.9643982517257	12.7985254238785	chr2:28582932-28583016..SYMBOL	NA
Setx	2053	2138	29675	44.2842990277524	42.0552652238024	chr2:29125115-29125204..SYMBOL	NA
Gle1	2054	2139	29737	156.771330725054	19.2873164581333	chr2:29935403-29935485..SYMBOL	NA
Set	2055	2140	56852	89.4645458939495	3.43992526163114	chr2:30061945-30062132..SYMBOL	NA
Spout1	2056	2141	29753	21.8543826105706	17.462140040591	chr2:30178423-30178461..SYMBOL	NA
Fnbp1	2057	2143	29836	47.7088667476187	11.4344293735482	chr2:31141937-31142009..SYMBOL	NA
Exosc2	2058	2144	29857	69.120462260427	9.93956206919253	chr2:31670707-31670737..SYMBOL	NA
Swi5	2059	2145	29915	71.2939647967163	41.681554612506	chr2:32288008-32288072..SYMBOL	NA
Golga2	2060	2146	29915	470.425687801704	41.681554612506	chr2:32288326-32288384..SYMBOL	NA
Ciz1	2061	2147	29924	45.7215759859912	19.6357356357655	chr2:32363022-32363110..SYMBOL	NA
Ciz1	2062	2148	29924	18.0088444903559	19.6357356357655	chr2:32363198-32363230..SYMBOL	NA
Sh2d3c	2063	2150	29962	61.4234002598643	11.2309709452723	chr2:32721008-32721158..SYMBOL	NA
Tor2a	2064	2151	29969	23.346167463736	29.6224793705926	chr2:32757253-32757293..SYMBOL	NA
Zbtb43	2065	2152	30008	41.7763349000424	13.0616740687914	chr2:33468514-33468574..SYMBOL	NA
Dclre1c	2066	2153	28980	43.8572855412492	37.4251054185542	chr2:3424131-3424231..SYMBOL	NA
Rabepk	2067	2155	30063	13.5034538354296	18.3661329261714	chr2:34799773-34799799..SYMBOL	NA
Fbxw2	2068	2156	30065	58.4605968190143	14.1234470606642	chr2:34826179-34826235..SYMBOL	NA
Psmd5	2069	2157	30066	298.541823164368	32.694799977339	chr2:34870928-34870962..SYMBOL	NA
Traf1	2070	2158	30077	46.032171682318	27.1898954827981	chr2:34961449-34961603..SYMBOL	NA
Traf1	2071	2159	30078	12.3211699211049	36.7517050833059	chr2:34963150-34963195..SYMBOL	NA
Cntrl	2072	2160	30087	234.071571142181	38.1346361738929	chr2:35109492-35109532..SYMBOL	NA
Hspa14	2073	2161	28984	116.051304856136	95.3207302066964	chr2:3512752-3512805..SYMBOL	NA
Cntrl	2074	2162	30088	113.61867845262	26.2930637547973	chr2:35132140-35132253..SYMBOL	NA
Rab14	2075	2163	30090	34.9249131755778	40.5975409329244	chr2:35200977-35201023..SYMBOL	NA
Ndufa8	2076	2164	30159	37.7775645382189	14.1810147732753	chr2:36049314-36049349..SYMBOL	NA
Pdcl	2077	2165	30171	140.947061292892	57.0014822818452	chr2:37359192-37359294..SYMBOL	NA
Zbtb6	2078	2166	30174	18.2144810867021	11.0010502907751	chr2:37430790-37430876..SYMBOL	NA
Rabgap1	2079	2167	30175	14.7975466838633	20.2631748169988	chr2:37443276-37443296..SYMBOL	NA
Rpl35	2080	2168	30222	150.445284548798	17.0283064097391	chr2:39005110-39005131..SYMBOL	NA
Arpc5l	2081	2169	30223	111.124011484013	27.7480995927278	chr2:39008080-39008159..SYMBOL	NA
Golga1	2082	2170	30224	79.2232453677397	17.0076055602031	chr2:39065449-39065611..SYMBOL	NA
Zeb2	2083	2171	56853	12.6235843521339	2.37276093186047	chr2:45111148-45111148..SYMBOL	NA
Zeb2	2084	2172	30273	123.754743474273	1.91191296144098	chr2:45112963-45113085..SYMBOL	NA
Prpf18	2085	2173	29027	98.3281370904317	8.4838329723132	chr2:4652096-4652135..SYMBOL	NA
Orc4	2086	2174	30309	45.6059325315444	36.8730815055805	chr2:48949212-48949250..SYMBOL	NA
Rif1	2087	2175	30343	9.62378380929533	11.0218294670339	chr2:52072831-52072846..SYMBOL	NA
Arl5a	2088	2176	30350	146.074286651484	11.0037439472959	chr2:52424801-52424899..SYMBOL	NA
Prpf40a	2089	2177	30374	417.580565597473	89.7189513034233	chr2:53191157-53191287..SYMBOL	NA
Nr4a2	2090	2178	30380	30.4007055888209	52.2001341523417	chr2:57114911-57114948..SYMBOL	NA
Camk1d	2091	2179	29053	19.3699115789936	23.984569880171	chr2:5714441-5714519..SYMBOL	NA
Cytip	2092	2180	30406	22.0121875256948	11.5294705684738	chr2:58160092-58160181..SYMBOL	NA
Gm13572	2093	2181	30475	31.4952181929074	4.74572635767093	chr2:60037332-60037452..SYMBOL	NA
Baz2b	2094	2182	30484	64.0312562889528	8.91663703031694	chr2:60125638-60125802..SYMBOL	NA
Ly75	2095	2183	30496	96.0492022680229	22.4789035426659	chr2:60383235-60383319..SYMBOL	NA
Cers6	2096	2184	30613	72.6724076569135	21.3940361129114	chr2:68861437-68861505..SYMBOL	NA
Spc25	2097	2185	30633	42.9922408328857	24.0696074072594	chr2:69206132-69206202..SYMBOL	NA
Ppig	2098	2186	30644	158.779350465114	22.8312520279141	chr2:69722792-69722951..SYMBOL	NA
Ppig	2099	2187	30644	223.766567203257	22.8312520279141	chr2:69723236-69723273..SYMBOL	NA
Ccdc173	2100	2188	30646	16.9826163760371	2.40844452648199	chr2:69778937-69778964..SYMBOL	NA
Phospho2	2101	2189	30647	61.4509171017526	17.332045020618	chr2:69789657-69789739..SYMBOL	NA
Ssb	2102	2190	30651	716.059469128686	17.0502010859669	chr2:69861577-69861710..SYMBOL	NA
Dcaf17	2103	2191	30678	39.1332470435462	27.3976306481273	chr2:71055735-71055790..SYMBOL	NA
Dync1i2	2104	2192	30681	80.1735434312367	18.911192909593	chr2:71211723-71211834..SYMBOL	NA
Dync1i2	2105	2193	30681	39.8991263475891	18.911192909593	chr2:71211955-71212007..SYMBOL	NA
Sp3	2106	2194	30733	13.6708342799827	66.9613890599844	chr2:72978984-72979040..SYMBOL	NA
Cir1	2107	2195	30753	297.2123594609	18.2536412916341	chr2:73312497-73312589..SYMBOL	NA
Scrn3	2108	2196	30753	24.2861108775738	18.2536412916341	chr2:73312659-73312699..SYMBOL	NA
Wipf1	2109	2197	30766	29.2430346262889	6.21735572623576	chr2:73453877-73453927..SYMBOL	NA
Hnrnpa3	2110	2198	30817	1461.5253508068	64.2689376908971	chr2:75659249-75659312..SYMBOL	NA
Nfe2l2	2111	2199	30825	6.05665296558881	99.0288987565852	chr2:75704547-75704547..SYMBOL	NA
Agps	2112	2200	30834	9.67890911798212	25.1180015672285	chr2:75832261-75832274..SYMBOL	NA
Rbm45	2113	2201	30847	50.9707271339466	8.66398002634871	chr2:76369973-76370029..SYMBOL	NA
Cwc22	2114	2202	30858	114.626561180077	10.9764256028164	chr2:77946170-77946189..SYMBOL	NA
Itga4	2115	2203	30897	1446.69063175778	57.6542071993499	chr2:79255394-79255767..SYMBOL	NA
Itga4	2116	2204	30897	67.3348817956302	57.6542071993499	chr2:79255913-79255947..SYMBOL	NA
Itga4	2117	2205	30897	47.9094104933104	57.6542071993499	chr2:79256121-79256150..SYMBOL	NA
Cerkl	2118	2206	30911	84.9894427686287	7.78613940199706	chr2:79370861-79370879..SYMBOL	NA
Dnajc10	2119	2207	30929	100.017354034396	12.6750831868424	chr2:80315674-80315794..SYMBOL	NA
Zc3h15	2120	2208	30938	168.343158116524	22.4000687169195	chr2:83644483-83644620..SYMBOL	NA
Clp1	2121	2209	30972	36.901289316726	21.1761010124712	chr2:84727208-84727287..SYMBOL	NA
Nup160	2122	2210	31035	64.1880092178943	13.2316707447397	chr2:90679377-90679408..SYMBOL	NA
Fnbp4	2123	2211	31036	168.731330686141	57.029002866364	chr2:90745507-90745618..SYMBOL	NA
Mtch2	2124	2212	31038	20.9730993985889	23.4601310863673	chr2:90847238-90847289..SYMBOL	NA
Ndufs3	2125	2213	31043	17.220387693883	9.74979289884332	chr2:90904654-90904721..SYMBOL	NA
Kbtbd4	2126	2214	31043	14.4923298796428	9.74979289884332	chr2:90904741-90904791..SYMBOL	NA
Psmc3	2127	2215	31049	160.560223415464	18.3645071499489	chr2:91054026-91054109..SYMBOL	NA
Psmc3	2128	2216	31049	111.46547732538	18.3645071499489	chr2:91054271-91054307..SYMBOL	NA
Arfgap2	2129	2217	31064	92.648263097346	50.7341898298421	chr2:91265293-91265327..SYMBOL	NA
Arhgap1	2130	2218	31069	101.149978454407	16.7566874660737	chr2:91650128-91650242..SYMBOL	NA
Atg13	2131	2219	31070	15.2670338677301	30.1327285784072	chr2:91710552-91710559..SYMBOL	NA
Dgkz	2132	2220	31089	27.2849559743459	6.88381113700272	chr2:91965535-91965625..SYMBOL	NA
Dgkz	2133	2221	31094	10.6011077109465	1.68506973092566	chr2:91986209-91986231..SYMBOL	NA
Phf21a	2134	2222	31107	42.737738948441	3.37540377720373	chr2:92183799-92183867..SYMBOL	NA
Pex16	2135	2223	31122	24.6926432166436	40.2322116985919	chr2:92375468-92375512..SYMBOL	NA
Cry2	2136	2224	31127	10.5356229381724	55.6208631409176	chr2:92434036-92434048..SYMBOL	NA
Slc35c1	2137	2225	31131	10.3538912663842	2.84324573008153	chr2:92460482-92460510..SYMBOL	NA
Trp53i11	2138	2226	31149	14.655438169967	24.4512508436999	chr2:93187565-93187605..SYMBOL	NA
Ext2	2139	2227	31192	19.136496655276	7.34346534354635	chr2:93822545-93822574..SYMBOL	NA
Accs	2140	2228	31194	11.1796509879469	14.4435788362788	chr2:93849927-93849975..SYMBOL	NA
Alkbh3	2141	2229	31198	19.2059690930207	11.8597331227898	chr2:94010735-94010820..SYMBOL	NA
Hsd17b12	2142	2230	31200	11.6867086609801	76.913089505605	chr2:94157895-94157902..SYMBOL	NA
Api5	2143	2231	31204	129.967643023319	15.6283731182411	chr2:94438070-94438158..SYMBOL	NA
Gata3	2144	2232	29136	10.096314456597	44.9085330171587	chr2:9878590-9878602..SYMBOL	NA
Gdap2	2145	2233	34959	55.668357891754	34.3722811219234	chr3:100162370-100162408..SYMBOL	NA
Man1a2	2146	2234	34972	142.456367184971	19.4979708897427	chr3:100685408-100685504..SYMBOL	NA
Cd2	2147	2235	34999	1193.52074518533	23.7428928676134	chr3:101287883-101287999..SYMBOL	NA
Atp1a1	2148	2236	35011	112.605623721936	56.4196532058778	chr3:101604586-101604710..SYMBOL	NA
Sike1	2149	2237	35028	105.027734486308	53.4904517660769	chr3:102995722-102995762..SYMBOL	NA
Nras	2150	2239	35032	23.7083601082957	9.4392543426954	chr3:103058327-103058376..SYMBOL	NA
Bcas2	2151	2240	35036	155.020335083357	20.2324029978414	chr3:103171703-103171768..SYMBOL	NA
Impa1	2152	2241	33515	31.4953995732482	12.931782742133	chr3:10331364-10331398..SYMBOL	NA
Ptpn22	2153	2242	35064	58.2194523326797	16.7776007837512	chr3:103857591-103857671..SYMBOL	NA
Ptpn22	2154	2243	35065	30.0170476463298	37.8817860096236	chr3:103860262-103860332..SYMBOL	NA
Rsbn1	2155	2244	35073	33.4775002919859	56.513213990011	chr3:103914566-103914602..SYMBOL	NA
Snx16	2156	2245	33518	35.1893184773905	12.6629890283996	chr3:10440075-10440107..SYMBOL	NA
Ppm1j	2157	2246	35095	23.0210403082857	34.1838940157948	chr3:104781059-104781125..SYMBOL	NA
Tafa3	2158	2247	35096	112.374389456977	3.15484738208972	chr3:104782327-104782355..SYMBOL	NA
St7l	2159	2248	35105	12.1911256662094	31.8803585967247	chr3:104865074-104865094..SYMBOL	NA
Ddx20	2160	2249	35120	14.2462797913007	26.798532204625	chr3:105687436-105687449..SYMBOL	NA
Gm5547	2161	2250	35133	76.1923589796841	13.4264556721038	chr3:105815522-105815579..SYMBOL	NA
Dennd2d	2162	2252	35151	12.1118640076251	14.9968467343331	chr3:106482563-106482625..SYMBOL	NA
Cd53	2163	2253	35161	207.688358252079	6.70723928220349	chr3:106789977-106790149..SYMBOL	NA
Cym	2164	2254	35179	6.17625331691514	2.95065418240647	chr3:107221716-107221732..SYMBOL	NA
Lamtor5	2165	2255	35185	23.1187077613699	6.20455712427266	chr3:107279005-107279037..SYMBOL	NA
Strip1	2166	2258	35200	18.8965876862101	15.4283386541416	chr3:107631687-107631710..SYMBOL	NA
Gstm1	2167	2260	35216	16.3057029509462	48.4911075871155	chr3:108017818-108017876..SYMBOL	NA
Gstm4	2168	2261	35218	36.5738692521736	24.7261573250764	chr3:108044817-108044875..SYMBOL	NA
Gnai3	2169	2262	35224	33.8232336506974	22.373905050088	chr3:108146061-108146128..SYMBOL	NA
NA	2170	2263	35236	14.4492714215947	39.1318032975056	chr3:108257163-108257185..SYMBOL	NA
Sars	2171	2264	35245	104.206005525956	29.0751105416316	chr3:108445141-108445225..SYMBOL	NA
Tmem167b	2172	2265	35251	47.199964374235	31.8364116140785	chr3:108562338-108562453..SYMBOL	NA
Taf13	2173	2266	35252	104.74364519451	19.221294180051	chr3:108571694-108571741..SYMBOL	NA
Clcc1	2174	2267	35254	25.5401156550332	13.9268741485979	chr3:108653923-108653967..SYMBOL	NA
Prpf38b	2175	2268	35269	325.326511954689	44.9751659461064	chr3:108911625-108911742..SYMBOL	NA
S1pr1	2176	2269	35314	40.1269481732574	7.93537058508606	chr3:115714782-115714810..SYMBOL	NA
S1pr1	2177	2270	35314	22.0053612563903	7.93537058508606	chr3:115714875-115714916..SYMBOL	NA
Dph5	2178	2271	35324	29.3357251500506	10.5071014155314	chr3:115888150-115888194..SYMBOL	NA
Trmt13	2179	2272	35347	28.8460225187043	15.1571180561394	chr3:116594808-116594877..SYMBOL	NA
Mfsd14a	2180	2273	35351	4.73329099403007	38.4257334294234	chr3:116662615-116662615..SYMBOL	NA
Alg14	2181	2274	35368	13.3861739227186	65.742519484816	chr3:121291733-121291811..SYMBOL	NA
1810037I17Rik	2182	2275	35408	112.351240175543	14.536165949679	chr3:122924384-122924456..SYMBOL	NA
Mettl14	2183	2276	35422	206.024347511823	16.7192075071067	chr3:123385857-123386019..SYMBOL	NA
Camk2d	2184	2278	35438	58.5531768076885	48.5343053400575	chr3:126597323-126597403..SYMBOL	NA
Larp7	2185	2279	35455	525.61279501793	44.2790557693174	chr3:127553198-127553357..SYMBOL	NA
Zgrf1	2186	2280	35455	11.1162954642715	44.2790557693174	chr3:127553464-127553479..SYMBOL	NA
Ap1ar	2187	2281	35468	3.85421969196862	25.272700992927	chr3:127837454-127837454..SYMBOL	NA
Gar1	2188	2282	35518	29.5553620662765	26.4205929990876	chr3:129831134-129831181..SYMBOL	NA
Gar1	2189	2283	35518	46.6571326556268	26.4205929990876	chr3:129831245-129831321..SYMBOL	NA
Ostc	2190	2284	35531	41.8652502940422	24.5413616126469	chr3:130709381-130709446..SYMBOL	NA
Lef1	2191	2285	56854	5.19810649501766	2.65625325260818	chr3:131110323-131110325..SYMBOL	NA
Lef1	2192	2286	35552	7.92761340323786	19.8035344648647	chr3:131111163-131111236..SYMBOL	NA
NA	2193	2287	35552	73.0280542134642	19.8035344648647	chr3:131111443-131111563..SYMBOL	NA
Lef1	2194	2288	35552	11.0333459498181	19.8035344648647	chr3:131112752-131112794..SYMBOL	NA
NA	2195	2289	56855	11.9545202669696	3.53484740702185	chr3:131156294-131156361..SYMBOL	NA
Aimp1	2196	2290	35576	43.1538662812992	17.558220318866	chr3:132683830-132683850..SYMBOL	NA
Tbck	2197	2291	35576	28.8671236388454	17.558220318866	chr3:132684149-132684185..SYMBOL	NA
Ube2d3	2198	2292	35609	33.1134413706473	120.672677437872	chr3:135438533-135438573..SYMBOL	NA
Ube2d3	2199	2293	35609	121.089407480054	120.672677437872	chr3:135438722-135438792..SYMBOL	NA
Ube2d3	2200	2294	35609	13.2175447630254	120.672677437872	chr3:135439427-135439434..SYMBOL	NA
Ube2d3	2201	2295	35609	8.64291965326842	120.672677437872	chr3:135439490-135439501..SYMBOL	NA
Ppp3ca	2202	2296	35658	41.0881654191274	77.0883376547706	chr3:136670096-136670200..SYMBOL	NA
H2afz	2203	2297	35695	177.270471904053	87.0030809958972	chr3:137864504-137864591..SYMBOL	NA
Lamtor3	2204	2298	35698	27.7446285200977	11.0150396342546	chr3:137918506-137918564..SYMBOL	NA
Metap1	2205	2300	35717	23.6255715417479	26.0059981318883	chr3:138489378-138489404..SYMBOL	NA
Gbp5	2206	2301	35751	69.6009281886186	4.25766165464109	chr3:142496757-142496820..SYMBOL	NA
Gbp7	2207	2302	35752	389.667552341453	7.89624334803362	chr3:142530279-142530404..SYMBOL	NA
Gbp3	2208	2303	35758	89.2850870067507	16.6967422059934	chr3:142560512-142560613..SYMBOL	NA
Gbp2	2209	2304	35759	15.3831373894984	4.97532236782896	chr3:142620613-142620626..SYMBOL	NA
Pkn2	2210	2305	35773	39.816688968458	61.5146219714218	chr3:142881976-142882000..SYMBOL	NA
Selenof	2211	2306	35800	40.2070945058656	55.0343494432258	chr3:144570693-144570721..SYMBOL	NA
Lrrcc1	2212	2307	33520	38.6162451041413	8.91150290734134	chr3:14533810-14533965..SYMBOL	NA
Znhit6	2213	2308	35816	114.724283651245	5.7714508377124	chr3:145576191-145576261..SYMBOL	NA
2410004B18Rik	2214	2309	35823	29.2784891809887	12.778480745696	chr3:145938019-145938050..SYMBOL	NA
Rpf1	2215	2310	35853	62.4486420559465	13.9522327671121	chr3:146521396-146521416..SYMBOL	NA
Prkacb	2216	2311	35867	131.610628960034	10.1165619948219	chr3:146781357-146781428..SYMBOL	NA
Car2	2217	2312	33531	7.21937617721268	43.1258682137898	chr3:14886447-14886472..SYMBOL	NA
Car2	2218	2313	33531	99.2756206030971	43.1258682137898	chr3:14886630-14886695..SYMBOL	NA
Fubp1	2219	2314	35931	290.422618930471	52.3770980407914	chr3:152210458-152210593..SYMBOL	NA
Pigk	2220	2315	35947	147.897299485273	9.2703107451351	chr3:152714098-152714128..SYMBOL	NA
Rabggtb	2221	2316	35987	12.321602770756	10.7727915496842	chr3:153912950-153912972..SYMBOL	NA
Tyw3	2222	2317	36011	26.8557864602654	13.7789472228415	chr3:154597062-154597104..SYMBOL	NA
Zranb2	2223	2318	36016	339.72063659013	17.6106048802332	chr3:157534343-157534446..SYMBOL	NA
Srsf11	2224	2319	36030	167.376254550121	20.063099504883	chr3:158031500-158031785..SYMBOL	NA
Wls	2225	2320	36034	9.93449751067758	5.26444081364156	chr3:159839703-159839739..SYMBOL	NA
Ythdf3	2226	2321	33546	143.8172808097	36.0668935166526	chr3:16183194-16183303..SYMBOL	NA
Armc1	2227	2322	33557	73.8544190100905	52.8290736224993	chr3:19163016-19163079..SYMBOL	NA
NA	2228	2323	33588	17.7508549918975	21.0204847103169	chr3:19894851-19894919..SYMBOL	NA
Hps3	2229	2324	33592	30.3325905921495	42.1500494900454	chr3:20035274-20035320..SYMBOL	NA
Hltf	2230	2325	33593	357.729554976062	39.117371662808	chr3:20057800-20057901..SYMBOL	NA
Tnik	2231	2326	33665	111.72892383477	27.4627432501338	chr3:28263260-28263328..SYMBOL	NA
Tnik	2232	2327	33665	8.3598630218682	27.4627432501338	chr3:28263380-28263380..SYMBOL	NA
Sec62	2233	2328	33695	669.907072765383	24.7571774811419	chr3:30793307-30793353..SYMBOL	NA
Phc3	2234	2329	33704	94.422878487576	13.5503878640049	chr3:30969376-30969417..SYMBOL	NA
Skil	2235	2330	33709	34.6811709795039	53.520854795954	chr3:31095049-31095110..SYMBOL	NA
Mfn1	2236	2331	33728	38.0696067162343	31.3865126952501	chr3:32529480-32529601..SYMBOL	NA
Actl6a	2237	2332	33732	67.3060798053871	65.6317679469042	chr3:32708673-32708769..SYMBOL	NA
Ttc14	2238	2333	33733	41.9303138280386	55.6856156685578	chr3:33800167-33800251..SYMBOL	NA
Dnajc19	2239	2334	33740	57.7827121031458	7.64907503337936	chr3:34081282-34081321..SYMBOL	NA
Atp11b	2240	2335	33747	389.517387734924	30.737864751305	chr3:35754106-35754136..SYMBOL	NA
Mccc1	2241	2336	33760	19.284886003438	22.3589590928157	chr3:36000621-36000678..SYMBOL	NA
