chr	start	end	tpm	pct	strand	cap.B6_Ly49Dn_mRNA	cap.B6_Ly49Dn_terminator	cap.B6_Ly49Dp_mRNA	cap.B6_Ly49Dp_terminator	max	min
chr3	90476124	90476194	622.217050213571	0.877305699481865	+	0.891891891891892	0.912524850894632	0.938775510204082	0.939024390243902	0.939024390243902	0.891891891891892
chr3	90490987	90491016	223.682827846478	0.73139896373057	-	0.898496240601504	0.836538461538462	0.818930041152263	0.823943661971831	0.898496240601504	0.818930041152263
chr3	90509457	90509474	128.651852861934	0.612849740932642	-	0.916256157635468	0.776315789473684	0.781021897810219	0.666666666666667	0.916256157635468	0.666666666666667
chr3	90514929	90514948	695.369530976315	0.890362694300518	+	0.889196675900277	0.899364406779661	0.893371757925072	0.896648044692737	0.899364406779661	0.889196675900277
chr3	92689297	92689297	108.478642723585	0.572020725388601	+	0.114942528735632	0.0972222222222222	0.0392156862745098	0.104477611940299	0.114942528735632	0.0392156862745098
chr3	93520497	93520497	23.6131230756638	0.189119170984456	+	1	0.870967741935484	1	0.966666666666667	1	0.870967741935484
chr3	93555117	93555166	235.940666622674	0.74300518134715	+	0.826291079812207	0.863821138211382	0.941463414634146	0.893048128342246	0.941463414634146	0.826291079812207
chr3	94443336	94443336	28.569663943205	0.223419689119171	+	1	1	1	0.954545454545455	1	0.954545454545455
chr3	94954108	94954108	62.6086893275695	0.427979274611399	+	1	0.974358974358974	1	0.909090909090909	1	0.909090909090909
chr3	94954168	94954168	20.4373356248	0.16580310880829	+	1	1	0.636363636363636	1	1	0.636363636363636
chr3	95042541	95042572	5725.51227605317	0.990880829015544	-	0.847159699892819	0.839164785553047	0.859058973813072	0.839682889231447	0.859058973813072	0.839164785553047
chr3	95111022	95111062	536.226644046043	0.858652849740933	+	0.897142857142857	0.849350649350649	0.819391634980989	0.842105263157895	0.897142857142857	0.819391634980989
chr3	95134001	95134010	113.778406015401	0.582383419689119	-	0.91578947368421	0.976190476190476	0.944444444444444	0.986842105263158	0.986842105263158	0.91578947368421
chr3	95142354	95142354	49.3462258829791	0.360829015544041	-	1	0.972222222222222	1	0.967741935483871	1	0.967741935483871
chr3	95217701	95217701	31.9987137144487	0.24580310880829	-	1	1	1	1	1	1
chr3	95228791	95228842	246.544335814678	0.751917098445596	+	0.937759336099585	0.857692307692308	0.899676375404531	0.869230769230769	0.937759336099585	0.857692307692308
chr3	95526831	95526831	5.87248233091911	0.0265284974093264	+	1	0.857142857142857	1	1	1	0.857142857142857
chr3	95624993	95625015	162.951763745526	0.664870466321243	+	0.915151515151515	0.888888888888889	0.935294117647059	0.925	0.935294117647059	0.888888888888889
chr3	95659447	95659447	15.6447946058192	0.126839378238342	+	0	0.111111111111111	0	0	0.111111111111111	0
chr3	95659631	95659631	12.1554561590824	0.0887046632124352	+	1	1	1	1	1	1
chr3	95754871	95754871	46.5121064118857	0.346735751295337	-	0.372549019607843	0.777777777777778	1	0.645161290322581	1	0.372549019607843
chr3	95855767	95855794	71.9604115320353	0.469844559585492	-	0.891304347826087	0.9375	0.86046511627907	0.887640449438202	0.9375	0.86046511627907
chr3	95882205	95882205	46.1439533488962	0.342176165803109	-	1	0.948717948717949	1	0.906976744186046	1	0.906976744186046
chr3	95929245	95929431	5146.01819088811	0.990051813471503	+	0.832877593694708	0.830617658203865	0.839498716593689	0.845922746781116	0.845922746781116	0.830617658203865
chr3	96172524	96172546	52.3677541652241	0.378445595854922	+	0.831460674157303	0.641025641025641	0.602941176470588	0.617647058823529	0.831460674157303	0.602941176470588
chr3	96197591	96197594	232.891551381936	0.739896373056995	-	1	0.930817610062893	0.954545454545455	0.952681388012618	1	0.930817610062893
chr3	96594159	96594159	37.929549564217	0.289326424870466	-	0.947368421052632	0.777777777777778	0.972222222222222	0.777777777777778	0.972222222222222	0.777777777777778
chr3	96629925	96629954	1887.44937042424	0.961658031088083	+	0.719195305951383	0.723270440251572	0.682170542635659	0.721545791424034	0.723270440251572	0.682170542635659
chr3	96719264	96719264	23.6265543289627	0.189637305699482	+	0	0	0	0	0	0
chr3	96727442	96727490	67.1353181826614	0.449533678756477	-	1	0.943661971830986	0.881944444444444	0.96875	1	0.881944444444444
chr3	96727709	96727709	35.5288668513289	0.270880829015544	+	1	1	0.966666666666667	1	1	0.966666666666667
chr3	96814521	96814521	59.6150887206667	0.413264248704663	-	0.975	0.945454545454545	0.842105263157895	0.96	0.975	0.842105263157895
chr3	97610182	97610204	137.238663694137	0.628186528497409	-	0.817610062893082	0.734375	0.705394190871369	0.754385964912281	0.817610062893082	0.705394190871369
chr3	97901218	97901227	50.0765637030986	0.365388601036269	+	1	0.953846153846154	0.882352941176471	0.944444444444444	1	0.882352941176471
chr3	98013521	98013521	17.960046178403	0.145284974093264	+	0.444444444444444	0.925925925925926	1	0.894736842105263	1	0.444444444444444
chr3	98339897	98339924	57.3669168030057	0.400414507772021	-	1	0.863636363636364	0.753846153846154	0.882352941176471	1	0.753846153846154
chr3	98580551	98580551	108.639079716933	0.573264248704663	-	0	0.0196078431372549	0	0	0.0196078431372549	0
chr4	101175395	101175406	72.6336974531258	0.472538860103627	-	1	0.985507246376812	1	0.94	1	0.94
chr4	101185335	101185382	62.5836056213855	0.427772020725389	-	0.950819672131147	0.895522388059702	0.888888888888889	0.944444444444444	0.950819672131147	0.888888888888889
chr4	101192423	101192439	60.0205473935631	0.415544041450777	-	0.985714285714286	0.793103448275862	0.779069767441861	0.814814814814815	0.985714285714286	0.779069767441861
chr4	101193850	101193850	30.3420519349436	0.232746113989637	-	0.075	0	0.333333333333333	0	0.333333333333333	0
chr4	101265221	101265282	862.658804425227	0.911917098445596	-	0.850850850850851	0.864745011086475	0.855985598559856	0.829268292682927	0.864745011086475	0.829268292682927
chr4	101647770	101647770	46.4099021060181	0.345699481865285	+	0.67741935483871	0.529411764705882	0.545454545454545	0.647058823529412	0.67741935483871	0.529411764705882
chr4	102570462	102570466	83.6133196867892	0.509430051813471	+	0.818181818181818	0.777777777777778	0.910714285714286	0.822222222222222	0.910714285714286	0.777777777777778
chr4	102570594	102570594	32.2185942871578	0.247253886010363	+	1	1	0.88	1	1	0.88
chr4	102608105	102608132	165.379022275406	0.667772020725389	-	0.91025641025641	0.948051948051948	0.963636363636364	0.976190476190476	0.976190476190476	0.91025641025641
chr4	103114390	103114447	220.834131649815	0.728497409326425	+	0.878228782287823	0.9	0.91866028708134	0.899441340782123	0.91866028708134	0.878228782287823
chr4	103119356	103119410	120.650387120399	0.599378238341969	+	0.914529914529915	0.858407079646018	0.851851851851852	0.927835051546392	0.927835051546392	0.851851851851852
chr4	103214801	103214803	75.1080114773819	0.482279792746114	-	0.589473684210526	0.7	0.901960784313726	0.911764705882353	0.911764705882353	0.589473684210526
chr4	103313846	103313846	14.5819048727064	0.118549222797927	+	1	0.722222222222222	1	0.888888888888889	1	0.722222222222222
chr4	106678887	106678899	340.62319499172	0.802072538860104	-	0.562899786780384	0.619718309859155	0.572164948453608	0.635294117647059	0.635294117647059	0.562899786780384
chr4	107066845	107066856	76.4887811013766	0.486424870466321	-	0.805555555555556	0.939393939393939	1	0.951219512195122	1	0.805555555555556
chr4	107178708	107178716	260.831521958711	0.762279792746114	+	0.879227053140097	0.91063829787234	1	0.904458598726115	1	0.879227053140097
chr4	107879811	107879811	38.4884739590186	0.292849740932642	+	1	0.966666666666667	1	1	1	0.966666666666667
chr4	107923582	107923582	46.2813898543539	0.344455958549223	-	0.666666666666667	0.625	0.533333333333333	0.71875	0.71875	0.533333333333333
chr4	108071345	108071401	796.731080860797	0.904870466321244	-	0.802836879432624	0.809644670050761	0.799363057324841	0.859259259259259	0.859259259259259	0.799363057324841
chr4	108479386	108479386	29.7914682555132	0.22860103626943	-	0	0	0	0	0	0
chr4	108579122	108579122	24.2281966863275	0.193782383419689	-	1	0.684210526315789	1	0.772727272727273	1	0.684210526315789
chr4	108579295	108579302	30.5825069620931	0.234611398963731	-	0.555555555555556	0.888888888888889	0.903225806451613	0.826086956521739	0.903225806451613	0.555555555555556
chr4	108833573	108833573	40.8580325997152	0.309015544041451	-	1	1	0.791666666666667	1	1	0.791666666666667
chr4	109000605	109000701	3661.00741197491	0.983626943005181	+	0.768611670020121	0.752178855627131	0.760010749798441	0.758764607679466	0.768611670020121	0.752178855627131
chr4	109000790	109000790	10.0622936389767	0.0672538860103627	+	0.0769230769230769	0.0833333333333333	0	0	0.0833333333333333	0
chr4	11156476	11156476	34.0967282596133	0.261554404145078	+	1	1	1	1	1	1
chr4	11485917	11486039	162.936685031224	0.664663212435233	+	0.575	0.60989010989011	0.74	0.63013698630137	0.74	0.575
chr4	114909274	114909274	54.1495291723219	0.386943005181347	+	0.959183673469388	0.82051282051282	1	0.967741935483871	1	0.82051282051282
chr4	114987146	114987167	103.12397928307	0.561243523316062	-	0.956989247311828	0.869047619047619	0.883116883116883	0.966666666666667	0.966666666666667	0.869047619047619
chr4	115737774	115737774	26.8050267956599	0.21119170984456	+	0.870967741935484	0.5	0.653846153846154	0.65	0.870967741935484	0.5
chr4	115785012	115785021	43.477571414243	0.326010362694301	+	0.878787878787879	0.909090909090909	0.833333333333333	0.807692307692308	0.909090909090909	0.807692307692308
chr4	115828066	115828092	66.1970527038225	0.444559585492228	+	0.699115044247788	0.708333333333333	0.531645569620253	0.821428571428571	0.821428571428571	0.531645569620253
chr4	115839221	115839221	8.23593773235482	0.0563730569948187	+	1	0.916666666666667	1	1	1	0.916666666666667
chr4	116075034	116075034	35.7544900094311	0.273160621761658	-	1	0.891304347826087	0.95	0.96875	1	0.891304347826087
chr4	116507613	116507613	40.6660531267806	0.307564766839378	+	1	0.814814814814815	1	0.92	1	0.814814814814815
chr4	116627493	116627499	378.204452272693	0.816580310880829	-	0.910994764397906	0.910714285714286	0.794721407624633	0.931937172774869	0.931937172774869	0.794721407624633
chr4	116685599	116685599	101.243423983966	0.556062176165803	+	0.801801801801802	0.914634146341463	0.8	0.952380952380952	0.952380952380952	0.8
chr4	116994360	116994380	96.4120139517177	0.544455958549223	-	0.900709219858156	0.901234567901235	0.934065934065934	0.94	0.94	0.900709219858156
chr4	117019422	117019426	78.0137880945271	0.492020725388601	+	0.92	0.916666666666667	1	0.981481481481482	1	0.916666666666667
chr4	11704402	11704501	697.876424452444	0.890569948186528	+	0.681818181818182	0.725609756097561	0.67487684729064	0.692434210526316	0.725609756097561	0.67487684729064
chr4	117289442	117289442	91.7175642669326	0.530777202072539	-	0.973333333333333	0.987179487179487	0.973684210526316	0.979166666666667	0.987179487179487	0.973333333333333
chr4	118179966	118180049	215.984230904874	0.723730569948187	-	0.963060686015831	0.859504132231405	0.934782608695652	0.933884297520661	0.963060686015831	0.859504132231405
chr4	118409260	118409260	30.3280427544426	0.232538860103627	-	1	1	1	1	1	1
chr4	118409337	118409380	660.333484433341	0.884352331606218	+	0.807646356033453	0.83289817232376	0.69921875	0.801261829652997	0.83289817232376	0.69921875
chr4	118428124	118428124	38.1516878993188	0.290569948186528	+	1	0.962962962962963	0.911764705882353	1	1	0.911764705882353
chr4	118620818	118620864	444.060068269258	0.837927461139896	+	0.764550264550265	0.74496644295302	0.730923694779116	0.736059479553903	0.764550264550265	0.730923694779116
chr4	119294500	119294501	767.102084474345	0.900932642487047	-	0.963222416812609	0.962536023054755	0.934631432545202	0.960481099656357	0.963222416812609	0.934631432545202
chr4	119422360	119422362	194.999148818305	0.704041450777202	-	0.950413223140496	0.882716049382716	0.947712418300654	0.965753424657534	0.965753424657534	0.882716049382716
chr4	11966420	11966420	10.617257881037	0.0706735751295337	-	1	1	1	1	1	1
chr4	120951645	120951693	228.954907868777	0.73699481865285	-	0.735159817351598	0.727272727272727	0.75366568914956	0.753521126760563	0.75366568914956	0.727272727272727
chr4	120975718	120975718	370.622453435219	0.814093264248705	+	0.981196581196581	0.964	0.904942965779468	0.966101694915254	0.981196581196581	0.904942965779468
chr4	121017194	121017241	143.537989769634	0.635233160621762	-	0.8	0.803030303030303	0.875739644970414	0.835443037974684	0.875739644970414	0.8
chr4	121098197	121098234	348.370783367748	0.804145077720207	-	0.830670926517572	0.829850746268657	0.805755395683453	0.867424242424242	0.867424242424242	0.805755395683453
chr4	122836246	122836250	159.45658178484	0.659274611398964	+	0.860215053763441	0.8875	0.738805970149254	0.802325581395349	0.8875	0.738805970149254
chr4	122886016	122886016	17.2296963757148	0.141036269430052	-	0.777777777777778	0.923076923076923	0.666666666666667	0.944444444444444	0.944444444444444	0.666666666666667
chr4	122886069	122886069	5.99963583994896	0.0293264248704663	-	0.8	0.8	0.666666666666667	1	1	0.666666666666667
chr4	123139930	123139951	354.337754085524	0.806424870466321	-	0.841269841269841	0.882697947214076	0.803212851405622	0.787755102040816	0.882697947214076	0.787755102040816
chr4	123564653	123564681	200.966337759999	0.709637305699482	-	0.836734693877551	0.851162790697674	0.78169014084507	0.904255319148936	0.904255319148936	0.78169014084507
chr4	123572911	123572979	294.245395804574	0.780725388601036	-	0.687782805429864	0.733333333333333	0.747967479674797	0.735849056603774	0.747967479674797	0.687782805429864
chr4	123750304	123750304	15.610465207351	0.126217616580311	-	1	0.818181818181818	1	0.933333333333333	1	0.818181818181818
chr4	123917467	123917467	26.712973088586	0.209533678756477	+	0.818181818181818	0.888888888888889	0.96	0.909090909090909	0.96	0.818181818181818
chr4	124693554	124693583	65.5531679338734	0.442694300518135	-	0.753846153846154	0.780821917808219	0.780821917808219	0.671428571428571	0.780821917808219	0.671428571428571
chr4	124714777	124714887	2054.48301900651	0.966217616580311	+	0.870235934664247	0.832658569500675	0.820589705147426	0.876961189099917	0.876961189099917	0.820589705147426
chr4	124802569	124802582	45.7487140823139	0.339481865284974	+	0.666666666666667	0.567567567567568	0.175438596491228	0.371428571428571	0.666666666666667	0.175438596491228
chr4	124936901	124936907	56.5454807849461	0.396269430051813	-	0.842105263157895	0.852941176470588	0.818181818181818	0.944444444444444	0.944444444444444	0.818181818181818
chr4	125030017	125030033	218.032882585839	0.72559585492228	+	0.96031746031746	0.966216216216216	0.908536585365854	0.90990990990991	0.966216216216216	0.908536585365854
chr4	125066700	125066700	34.8734950327054	0.266113989637306	+	1	1	1	0.964285714285714	1	0.964285714285714
chr4	126046917	126046917	5.29819472107927	0.0103626943005181	+	1	0.642857142857143	1	0.9	1	0.642857142857143
chr4	126046977	126046977	54.0052267366824	0.385906735751295	+	1	0.914893617021277	1	1	1	0.914893617021277
chr4	126202629	126202658	94.3401860078981	0.538238341968912	-	0.646017699115044	0.68	0.652892561983471	0.557692307692308	0.68	0.557692307692308
chr4	126256303	126256304	95.3593005962592	0.541554404145078	-	0.602409638554217	0.583333333333333	0.552631578947368	0.56140350877193	0.602409638554217	0.552631578947368
chr4	126677667	126677667	120.034472315372	0.598134715025907	+	1	0.936619718309859	0.984615384615385	0.967032967032967	1	0.936619718309859
chr4	126753827	126753827	30.7272910652612	0.236269430051813	+	1	0.894736842105263	1	1	1	0.894736842105263
chr4	127008744	127008744	45.026545890659	0.334715025906736	+	0.928571428571429	0.927272727272727	0.818181818181818	0.88	0.928571428571429	0.818181818181818
chr4	127022119	127022119	5.87248233091911	0.0265284974093264	+	0.0526315789473684	0	0	0	0.0526315789473684	0
chr4	127022911	127022911	39.8263426658781	0.302383419689119	+	0	0	0	0	0	0
chr4	128993230	128993316	257.543844795111	0.759170984455959	+	0.779411764705882	0.833333333333333	0.784974093264249	0.846715328467153	0.846715328467153	0.779411764705882
chr4	129189880	129189907	82.2764458794675	0.505077720207254	+	0.897260273972603	0.9	0.942446043165468	0.863013698630137	0.942446043165468	0.863013698630137
chr4	129335614	129335614	29.0262725815024	0.225284974093264	+	1	1	1	0.972222222222222	1	0.972222222222222
chr4	129335970	129336024	125.567867132141	0.60580310880829	+	0.627906976744186	0.778688524590164	0.980769230769231	0.779661016949153	0.980769230769231	0.627906976744186
chr4	129558371	129558387	258.327586055133	0.76	-	0.919491525423729	0.882629107981221	0.814946619217082	0.9	0.919491525423729	0.814946619217082
chr4	129573610	129573643	129.708807090967	0.614922279792746	-	0.452380952380952	0.393103448275862	0.436893203883495	0.475409836065574	0.475409836065574	0.393103448275862
chr4	129600679	129600701	395.244157909534	0.822176165803109	+	0.700325732899023	0.809178743961353	0.848708487084871	0.743034055727554	0.848708487084871	0.700325732899023
chr4	129619080	129619095	83.3310779698685	0.50839378238342	-	0.772727272727273	0.865671641791045	0.726190476190476	0.75	0.865671641791045	0.726190476190476
chr4	129640976	129641023	785.578806283563	0.90300518134715	-	0.69140625	0.647169811320755	0.609882964889467	0.638961038961039	0.69140625	0.609882964889467
chr4	129811668	129811668	21.0559716205987	0.170777202072539	+	1	1	1	0.916666666666667	1	0.916666666666667
chr4	130359928	130359959	959.795515100438	0.918341968911917	-	0.897347174163783	0.934265734265734	0.928879310344828	0.932862190812721	0.934265734265734	0.897347174163783
chr4	130360169	130360184	127.037425137726	0.609740932642487	+	1	0.868686868686869	0.926229508196721	0.9875	1	0.868686868686869
chr4	130663366	130663390	251.501569425518	0.754818652849741	+	0.721991701244813	0.810276679841897	0.825757575757576	0.814285714285714	0.825757575757576	0.721991701244813
chr4	130913316	130913316	32.5554125279823	0.249119170984456	+	0.980769230769231	0.714285714285714	0.923076923076923	0.8	0.980769230769231	0.714285714285714
chr4	131873657	131873657	20.9625504203184	0.169948186528497	+	0.884615384615385	1	0.95	1	1	0.884615384615385
chr4	132212095	132212119	63.1861311507765	0.431295336787565	-	0.903225806451613	0.795918367346939	0.823529411764706	0.833333333333333	0.903225806451613	0.795918367346939
chr4	132274375	132274428	252.541072195226	0.755854922279793	+	0.667870036101083	0.797047970479705	0.852459016393443	0.841346153846154	0.852459016393443	0.667870036101083
chr4	132533585	132533590	112.270897273238	0.580310880829015	-	0.529411764705882	0.877551020408163	0.588235294117647	0.861538461538462	0.877551020408163	0.529411764705882
chr4	132535546	132535581	17272.309840924	0.999170984455959	+	0.852155309754654	0.852109515260323	0.861470939151185	0.850844004656577	0.861470939151185	0.850844004656577
chr4	132768337	132768345	110.44054767483	0.578031088082902	+	0.846153846153846	0.657894736842105	0.676767676767677	0.818181818181818	0.846153846153846	0.657894736842105
chr4	132843134	132843137	192.72907530488	0.701761658031088	-	0.963917525773196	0.957264957264957	0.953216374269006	0.908163265306122	0.963917525773196	0.908163265306122
chr4	132922513	132922513	11.5503477220738	0.0807253886010363	-	1	1	1	1	1	1
chr4	133130542	133130549	43.8910795322072	0.328497409326425	+	0.5	0.375	0.375	0.451612903225806	0.5	0.375
chr4	133545945	133546002	1308.1456105679	0.938860103626943	-	0.831866197183099	0.831560283687943	0.796312554872695	0.823458282950423	0.831866197183099	0.796312554872695
chr4	133574752	133574752	48.1616783782282	0.355440414507772	+	1	0.9375	1	0.954545454545455	1	0.9375
chr4	133873018	133873018	13.1668585563984	0.102694300518135	-	1	0.8	1	1	1	0.8
chr4	133887751	133887799	76.2109211461649	0.48559585492228	-	0.773333333333333	0.790697674418605	0.74025974025974	0.777777777777778	0.790697674418605	0.74025974025974
chr4	134095039	134095072	392.449618367286	0.820932642487047	-	0.878306878306878	0.910041841004184	0.88953488372093	0.932668329177057	0.932668329177057	0.878306878306878
chr4	134102593	134102605	116.462476491426	0.58839378238342	+	0.967741935483871	0.847222222222222	0.863945578231292	0.775862068965517	0.967741935483871	0.775862068965517
chr4	134108600	134108602	35.2927648650413	0.269430051813472	+	1	0.904761904761905	1	0.944444444444444	1	0.904761904761905
chr4	134128695	134128754	692.27163842124	0.889740932642487	-	0.952941176470588	0.944759206798867	0.946745562130177	0.908088235294118	0.952941176470588	0.908088235294118
chr4	134159795	134159795	212.10179596937	0.719585492227979	+	0.992565055762082	0.968253968253968	0.891156462585034	1	1	0.891156462585034
chr4	134287231	134287239	58.1090978436914	0.403730569948187	-	1	0.761904761904762	0.864406779661017	0.828571428571429	1	0.761904761904762
chr4	134535258	134535262	40.9257827066311	0.309637305699482	-	0.622222222222222	0.652173913043478	0.964285714285714	0.807692307692308	0.964285714285714	0.622222222222222
chr4	134768004	134768004	26.8987706907481	0.212435233160622	-	0	0.2	0.0357142857142857	0.1	0.2	0
chr4	134914949	134915020	377.513236814073	0.816373056994819	-	0.915966386554622	0.874643874643875	0.929618768328446	0.897610921501707	0.929618768328446	0.874643874643875
chr4	134923625	134923631	832.592682749553	0.90839378238342	+	0.998542274052478	0.972431077694236	0.96105702364395	0.95446584938704	0.998542274052478	0.95446584938704
chr4	134930905	134930994	11434.7554186576	0.997927461139896	+	0.728052071757422	0.730046948356808	0.717228464419476	0.754890486540712	0.754890486540712	0.717228464419476
chr4	134935005	134935005	5.03003787226332	0.00103626943005181	+	0	0	0	0.0909090909090909	0.0909090909090909	0
chr4	135353128	135353171	4098.97068987841	0.985906735751295	-	0.817199833818031	0.84998071731585	0.822553087625091	0.832263978001833	0.84998071731585	0.817199833818031
chr4	135353244	135353274	68.1298703257217	0.453471502590674	-	0.882352941176471	0.931034482758621	0.838235294117647	0.972972972972973	0.972972972972973	0.838235294117647
chr4	135494532	135494532	42.3798243105567	0.31979274611399	-	0.395833333333333	0.75	0.423076923076923	0.777777777777778	0.777777777777778	0.395833333333333
chr4	135856092	135856149	2997.2075434191	0.978238341968912	+	0.906660412757974	0.901029558286284	0.899608227228208	0.903140370790768	0.906660412757974	0.899608227228208
chr4	135873823	135873840	334.940733572974	0.8	-	0.886925795053004	0.89	0.865384615384615	0.87719298245614	0.89	0.865384615384615
chr4	135920747	135920759	91.0548471848297	0.528704663212435	+	0.680327868852459	0.808823529411765	0.820224719101124	0.939393939393939	0.939393939393939	0.680327868852459
chr4	135946465	135946472	169.993817014136	0.672953367875648	+	0.754098360655738	0.730769230769231	0.8	0.717948717948718	0.8	0.717948717948718
chr4	135972593	135972593	18.5680888795664	0.150673575129534	-	1	0.80952380952381	1	0.857142857142857	1	0.80952380952381
chr4	135987195	135987214	43.7917988596436	0.328082901554404	-	0.506493506493506	0.795918367346939	0.77319587628866	0.903225806451613	0.903225806451613	0.506493506493506
chr4	136021635	136021699	320.276785212282	0.793575129533679	-	0.843085106382979	0.873831775700935	0.850129198966408	0.893258426966292	0.893258426966292	0.843085106382979
chr4	136286089	136286098	68.1986525001687	0.454093264248705	+	0.928571428571429	0.875	0.888888888888889	0.928571428571429	0.928571428571429	0.875
chr4	136310997	136311018	454.00819882578	0.841450777202073	+	0.776769509981851	0.792553191489362	0.832460732984293	0.794701986754967	0.832460732984293	0.776769509981851
chr4	137594187	137594249	208.115666207427	0.716476683937824	+	0.781569965870307	0.807339449541284	0.787375415282392	0.793103448275862	0.807339449541284	0.781569965870307
chr4	137883931	137883931	8.61118970322426	0.0604145077720207	-	1	1	0	1	1	0
chr4	138216613	138216655	1823.07161030599	0.95979274611399	+	0.752895752895753	0.743303571428571	0.709658762290341	0.719785138764548	0.752895752895753	0.709658762290341
chr4	138217262	138217285	572.000168413509	0.867150259067358	+	0.975970425138632	0.898104265402844	0.84394250513347	0.888888888888889	0.975970425138632	0.84394250513347
chr4	138304874	138304876	62.35466321221	0.426528497409326	+	0.282608695652174	0.148936170212766	0.269230769230769	0.206896551724138	0.282608695652174	0.148936170212766
chr4	139352545	139352553	48.4379279041255	0.357098445595855	-	1	0.954545454545455	1	1	1	0.954545454545455
chr4	139380669	139380669	30.8199274973816	0.237305699481865	+	1	0.909090909090909	1	0.935483870967742	1	0.909090909090909
chr4	140774203	140774203	30.813439955304	0.236891191709845	-	1	0.857142857142857	1	1	1	0.857142857142857
chr4	140906370	140906376	267.364510059871	0.766424870466321	+	0.876404494382023	0.908587257617729	0.935779816513762	0.891566265060241	0.935779816513762	0.876404494382023
chr4	140945373	140945403	45.6644227130699	0.338860103626943	+	0.853658536585366	1	1	1	1	0.853658536585366
chr4	140947084	140947084	12.948037526388	0.0995854922279793	+	1	1	1	0.818181818181818	1	0.818181818181818
chr4	140961378	140961395	667.792852956124	0.885181347150259	+	0.777188328912467	0.847222222222222	0.689542483660131	0.837060702875399	0.847222222222222	0.689542483660131
chr4	141078308	141078329	1246.93143653806	0.936373056994819	-	0.803103782735209	0.815315315315315	0.795958279009126	0.818897637795276	0.818897637795276	0.795958279009126
chr4	141210367	141210384	82.3433090790629	0.505492227979275	-	0.975308641975309	0.957142857142857	0.914285714285714	0.959183673469388	0.975308641975309	0.914285714285714
chr4	141444684	141444690	50.2018938906256	0.36580310880829	+	0.852941176470588	0.833333333333333	0.84375	1	1	0.833333333333333
chr4	141862001	141862026	756.347760780168	0.899689119170984	-	0.830840046029919	0.812043795620438	0.855223880597015	0.840095465393795	0.855223880597015	0.812043795620438
chr4	141874885	141874948	1387.28881187601	0.94279792746114	-	0.795981452859351	0.739889705882353	0.799392097264438	0.768219832735962	0.799392097264438	0.739889705882353
chr4	143412951	143412966	70.3135735339332	0.46300518134715	+	0.854545454545454	0.75	0.558823529411765	0.727272727272727	0.854545454545454	0.558823529411765
chr4	145195003	145195021	90.8973765083554	0.527875647668394	-	1	0.904109589041096	1	0.918181818181818	1	0.904109589041096
chr4	145300635	145300635	6.32241186146325	0.0369948186528497	+	0.846153846153846	1	1	0.714285714285714	1	0.714285714285714
chr4	145585212	145585212	36.5449432315844	0.279585492227979	+	0.85	0.894736842105263	1	0.96	1	0.85
chr4	147809790	147809790	89.733643654471	0.525181347150259	-	0.890909090909091	0.903846153846154	0.803571428571429	0.942307692307692	0.942307692307692	0.803571428571429
chr4	147848394	147848394	48.2932235715764	0.356683937823834	-	1	0.955882352941177	0.5	0.980392156862745	1	0.5
chr4	147868614	147868614	11.6278143440253	0.0815544041450777	-	1	1	1	1	1	1
chr4	147904693	147904704	126.223683353115	0.607046632124352	-	1	0.947368421052632	1	0.94	1	0.94
chr4	148088001	148088022	89.902966106105	0.52559585492228	-	0.775757575757576	0.895833333333333	0.974683544303797	0.777777777777778	0.974683544303797	0.775757575757576
chr4	14826418	14826418	36.147859416073	0.276891191709845	-	0.352941176470588	0.566666666666667	0.608695652173913	0.411764705882353	0.608695652173913	0.352941176470588
chr4	14826550	14826584	87.4849583080929	0.518963730569948	-	1	0.960526315789474	0.892857142857143	1	1	0.892857142857143
chr4	148448592	148448592	19.3425549207332	0.157720207253886	+	1	0.826086956521739	1	0.916666666666667	1	0.826086956521739
chr4	148558429	148558496	732.552014970545	0.896580310880829	+	0.543103448275862	0.603588907014682	0.534383954154728	0.610894941634241	0.610894941634241	0.534383954154728
chr4	148626759	148626766	1226.20949515864	0.934093264248705	-	0.84473049074819	0.864077669902913	0.857936998147004	0.873626373626374	0.873626373626374	0.84473049074819
chr4	149104160	149104170	99.0885528373797	0.550880829015544	+	1	0.944444444444444	0.971428571428571	0.930232558139535	1	0.930232558139535
chr4	149166687	149166687	27.5194863811938	0.215751295336788	-	0.910714285714286	0.833333333333333	0.53125	0.75	0.910714285714286	0.53125
chr4	149307692	149307733	61.8301385794025	0.424041450777202	-	0.584905660377358	0.642857142857143	0.905660377358491	0.75	0.905660377358491	0.584905660377358
chr4	149485238	149485249	40.7605336277959	0.307979274611399	+	1	0.95	1	0.975609756097561	1	0.95
chr4	150237216	150237224	284.09177204108	0.775336787564767	+	0.861736334405145	0.845771144278607	0.84375	0.910828025477707	0.910828025477707	0.84375
chr4	150909815	150909879	486.082091674112	0.847253886010363	-	0.625560538116592	0.642857142857143	0.717761557177616	0.648936170212766	0.717761557177616	0.625560538116592
chr4	150928028	150928028	153.170692792146	0.65160621761658	+	0.94300518134715	0.972222222222222	1	0.98	1	0.94300518134715
chr4	151057941	151057941	32.6842936769976	0.250362694300518	-	1	1	1	1	1	1
chr4	151988980	151988980	50.9895889841425	0.37160621761658	-	0.981132075471698	0.930232558139535	1	0.90625	1	0.90625
chr4	152189956	152190004	225.822097215968	0.733056994818653	+	0.941747572815534	0.866995073891626	0.844357976653696	0.945578231292517	0.945578231292517	0.844357976653696
